
Symbol table '.symtab' contains 8099 entries:
   Num:    Value  Size Type    Bind   Vis      Ndx Name
  1308: 0045e5b0     0 NOTYPE  LOCAL  DEFAULT    9 highlightitem
  1309: 00267768   996 FUNC    LOCAL  DEFAULT    1 M_ItemGfx
  1310: 00267c00   376 FUNC    LOCAL  DEFAULT    1 M_MakeItem
  1311: 00267d78   228 FUNC    LOCAL  DEFAULT    1 M_ListMake
  1312: 00267e60   256 FUNC    LOCAL  DEFAULT    1 M_MenuMake
  1313: 00267f60   140 FUNC    LOCAL  DEFAULT    1 M_ItemGet
  1314: 00267ff0   144 FUNC    LOCAL  DEFAULT    1 M_ItemGetSelected
  1315: 00268080    44 FUNC    LOCAL  DEFAULT    1 M_ItemSetFocus
  1316: 002680b0   120 FUNC    LOCAL  DEFAULT    1 M_IsInList
  1317: 00268128   676 FUNC    LOCAL  DEFAULT    1 M_MenuTick
  1318: 002683d0   536 FUNC    LOCAL  DEFAULT    1 pagebackgroundGfx
  1319: 01f47a68     0 NOTYPE  LOCAL  DEFAULT   10 menusize
  1320: 003d6968    24 OBJECT  LOCAL  DEFAULT    4 disptunenums
  1321: 01f47a78     0 NOTYPE  LOCAL  DEFAULT   10 disp_wpnset
  1322: 00268708     8 FUNC    LOCAL  DEFAULT    1 messageGetState
  1323: 0045e5bc     0 NOTYPE  LOCAL  DEFAULT    9 msgbox_state
  1324: 00268710    88 FUNC    LOCAL  DEFAULT    1 message_pageDraw
  1325: 01f47ad8     0 NOTYPE  LOCAL  DEFAULT   10 msgbox_msg
  1326: 0045e5b8     0 NOTYPE  LOCAL  DEFAULT    9 msgbox_colour
  1327: 00268768    36 FUNC    LOCAL  DEFAULT    1 defaultmessagetick
  1328: 00268790   236 FUNC    LOCAL  DEFAULT    1 message_pageTick
  1329: 0045e5b4     0 NOTYPE  LOCAL  DEFAULT    9 msgbox_func
  1330: 0045e5c0     0 NOTYPE  LOCAL  DEFAULT    9 msgbox_saveflags
  1331: 003d6b08    20 OBJECT  LOCAL  DEFAULT    4 message_page
  1332: 003d6b20    24 OBJECT  LOCAL  DEFAULT    4 disp_gentype
  1333: 003d6b38    40 OBJECT  LOCAL  DEFAULT    4 gv_gentype
  1334: 003d6b60    24 OBJECT  LOCAL  DEFAULT    4 disp_gensize
  1335: 003d6b78    40 OBJECT  LOCAL  DEFAULT    4 gv_gensize
  1336: 003d6ba0    24 OBJECT  LOCAL  DEFAULT    4 disp_genlight
  1337: 003d6bb8    40 OBJECT  LOCAL  DEFAULT    4 gv_genlight
  1338: 003d6be0    16 OBJECT  LOCAL  DEFAULT    4 generatemap_menu
  1339: 003d6bf0   160 OBJECT  LOCAL  DEFAULT    4 m0202020
  1340: 00268a00   176 FUNC    LOCAL  DEFAULT    1 generatemap_pageTick
  1341: 003d6c90    20 OBJECT  LOCAL  DEFAULT    4 generatemap_page
  1342: 0026af10    80 FUNC    LOCAL  DEFAULT    1 menu_pageDrawAfter
  1343: 003d6ca8    16 OBJECT  LOCAL  DEFAULT    4 settings_menu
  1344: 003d6cb8    96 OBJECT  LOCAL  DEFAULT    4 m0200
  1345: 003d7430    20 OBJECT  LOCAL  DEFAULT    4 mmmain_page
  1346: 00268ab0   172 FUNC    LOCAL  DEFAULT    1 settings_pageTick
  1347: 003d6d18    20 OBJECT  LOCAL  DEFAULT    4 settings_page
  1348: 00268b60    56 FUNC    LOCAL  DEFAULT    1 mmenterdesc_pageDraw
  1349: 0045e5c4     0 NOTYPE  LOCAL  DEFAULT    9 mfstate
  1350: 00268b98   320 FUNC    LOCAL  DEFAULT    1 mmenterdesc_pageTick
  1351: 01f47ed8     0 NOTYPE  LOCAL  DEFAULT   10 tempmapdesc
  1352: 003d6d30    20 OBJECT  LOCAL  DEFAULT    4 mmenterdesc_page
  1353: 003d6d48    16 OBJECT  LOCAL  DEFAULT    4 mapsettings_menu
  1354: 003d6d58   160 OBJECT  LOCAL  DEFAULT    4 m0300
  1355: 00268cd8   268 FUNC    LOCAL  DEFAULT    1 mapsettings_pageTick
  1356: 003d6df8    20 OBJECT  LOCAL  DEFAULT    4 mapsettings_page
  1357: 003d6e10     6 OBJECT  LOCAL  DEFAULT    4 gamemodelist
  1358: 003d6e18    16 OBJECT  LOCAL  DEFAULT    4 testmap_menu
  1359: 003d6e28   448 OBJECT  LOCAL  DEFAULT    4 m0400
  1360: 00268de8   312 FUNC    LOCAL  DEFAULT    1 testmap_pageDraw
  1361: 0045e5c8     0 NOTYPE  LOCAL  DEFAULT    9 gamemodeenable
  1362: 00268f20   720 FUNC    LOCAL  DEFAULT    1 testmap_pageTick
  1363: 003d6fe8    20 OBJECT  LOCAL  DEFAULT    4 testmap_page
  1364: 002691f0    36 FUNC    LOCAL  DEFAULT    1 mapnameedit_pageDraw
  1365: 00269218    68 FUNC    LOCAL  DEFAULT    1 mapnameedit_pageTick
  1366: 003d7000    20 OBJECT  LOCAL  DEFAULT    4 mapnameedit_page
  1367: 003d7018    32 OBJECT  LOCAL  DEFAULT    4 mi_dirtop
  1368: 01f47f58     0 NOTYPE  LOCAL  DEFAULT   10 titletop
  1369: 003d7038    32 OBJECT  LOCAL  DEFAULT    4 mi_dirfile
  1370: 003d7058    32 OBJECT  LOCAL  DEFAULT    4 mi_dirnew
  1371: 003d7078    32 OBJECT  LOCAL  DEFAULT    4 mi_dirempty
  1372: 003d7098    32 OBJECT  LOCAL  DEFAULT    4 mi_dirback
  1373: 003d70b8    32 OBJECT  LOCAL  DEFAULT    4 mi_dirdelback
  1374: 003d70d8    16 OBJECT  LOCAL  DEFAULT    4 mapfile_menu
  1375: 003d70e8   448 OBJECT  LOCAL  DEFAULT    4 mfmi
  1376: 0045c5c8     4 OBJECT  LOCAL  DEFAULT    8 firstmap
  1377: 00269260    56 FUNC    LOCAL  DEFAULT    1 confirmyesno
  1378: 00269298    56 FUNC    LOCAL  DEFAULT    1 CircleYesTriangleNo
  1379: 002692d0   244 FUNC    LOCAL  DEFAULT    1 updateDir
  1380: 002693c8   776 FUNC    LOCAL  DEFAULT    1 mapfile_pageDraw
  1381: 0045e5e0     0 NOTYPE  LOCAL  DEFAULT    9 numlistentries
  1382: 0045e5d8     0 NOTYPE  LOCAL  DEFAULT    9 numdispfiles
  1383: 0045e5dc     0 NOTYPE  LOCAL  DEFAULT    9 newfileentry
  1384: 002696d0  5892 FUNC    LOCAL  DEFAULT    1 mapfile_pageTick
  1385: 0045e5d4     0 NOTYPE  LOCAL  DEFAULT    9 curmapentry
  1386: 01f47f98     0 NOTYPE  LOCAL  DEFAULT   10 dispfiles
  1387: 0045e5d0     0 NOTYPE  LOCAL  DEFAULT    9 entrynum
  1388: 01f480f0     0 NOTYPE  LOCAL  DEFAULT   10 entryinfo
  1389: 0045e5ce     0 NOTYPE  LOCAL  DEFAULT    9 newmap
  1390: 003d72a8    20 OBJECT  LOCAL  DEFAULT    4 mapfile_page
  1391: 003d72c0    16 OBJECT  LOCAL  DEFAULT    4 mmmain_menu
  1392: 003d72d0   352 OBJECT  LOCAL  DEFAULT    4 m0100
  1393: 0026ae28    60 FUNC    LOCAL  DEFAULT    1 exitmapmaker
  1394: 0026ae68    72 FUNC    LOCAL  DEFAULT    1 quitconfirmfunc
  1395: 0026aeb0    92 FUNC    LOCAL  DEFAULT    1 clearmapconfirmfunc
  1396: 0026af60   704 FUNC    LOCAL  DEFAULT    1 mmmain_pageTick
  1397: 003d7460    40 OBJECT  LOCAL  DEFAULT    4 gv_npcstate
  1398: 003d7488    16 OBJECT  LOCAL  DEFAULT    4 enemyedit_menu
  1399: 003d7498    96 OBJECT  LOCAL  DEFAULT    4 m0600
  1400: 003d7540    40 OBJECT  LOCAL  DEFAULT    4 gv_padactstart
  1401: 003d7568    40 OBJECT  LOCAL  DEFAULT    4 disp_padactdrop
  1402: 003d7590    40 OBJECT  LOCAL  DEFAULT    4 gv_padactdrop
  1403: 003d75b8    24 OBJECT  LOCAL  DEFAULT    4 disp_padacthealth
  1404: 003d75d0    40 OBJECT  LOCAL  DEFAULT    4 gv_padacthealth
  1405: 003d75f8    40 OBJECT  LOCAL  DEFAULT    4 gv_padactgun
  1406: 003d7620    40 OBJECT  LOCAL  DEFAULT    4 gv_padactammo
  1407: 003d7648    40 OBJECT  LOCAL  DEFAULT    4 gv_padactarmour
  1408: 003d7698    40 OBJECT  LOCAL  DEFAULT    4 gv_padactpwup
  1409: 003d76c0    40 OBJECT  LOCAL  DEFAULT    4 gv_padactenemy
  1410: 003d7708    40 OBJECT  LOCAL  DEFAULT    4 gv_padactkey
  1411: 003d7780    40 OBJECT  LOCAL  DEFAULT    4 gv_padacttele
  1412: 003d77a8    16 OBJECT  LOCAL  DEFAULT    4 disp_padactbag
  1413: 003d77b8    40 OBJECT  LOCAL  DEFAULT    4 gv_padactbag
  1414: 003d77e0     3 OBJECT  LOCAL  DEFAULT    4 items_padactprops
  1415: 003d77e8    24 OBJECT  LOCAL  DEFAULT    4 disp_padactprops
  1416: 003d7800    40 OBJECT  LOCAL  DEFAULT    4 gv_padactprops
  1417: 003d7838   416 OBJECT  LOCAL  DEFAULT    4 m0500
  1418: 0026bb80     0 NOTYPE  LOCAL  DEFAULT    1 gcc2_compiled.
  1419: 0026bb80     0 NOTYPE  LOCAL  DEFAULT    1 __gnu_compiled_c
  1420: 003d79f0    30 OBJECT  LOCAL  DEFAULT    4 tileorder
  1421: 003d7a10    53 OBJECT  LOCAL  DEFAULT    4 itemorder
  1422: 003d7a48    16 OBJECT  LOCAL  DEFAULT    4 s_lighttypes
  1423: 003d7a58    12 OBJECT  LOCAL  DEFAULT    4 s_lightspeed
  1424: 01f48118     0 NOTYPE  LOCAL  DEFAULT   10 s_lightdesc.204
  1425: 003d7b68    16 OBJECT  LOCAL  DEFAULT    4 nt_simple
  1426: 003d7b78    16 OBJECT  LOCAL  DEFAULT    4 nt_center
  1427: 003d7b88    16 OBJECT  LOCAL  DEFAULT    4 nt_lmodeon
  1428: 003d7b98    16 OBJECT  LOCAL  DEFAULT    4 nt_lmodeoff
  1429: 003d7ba8    16 OBJECT  LOCAL  DEFAULT    4 nt_lspeedon
  1430: 003d7bb8    16 OBJECT  LOCAL  DEFAULT    4 nt_lspeedoff
  1431: 003d7bc8    16 OBJECT  LOCAL  DEFAULT    4 nt_lspeednot
  1432: 003d7bd8    16 OBJECT  LOCAL  DEFAULT    4 nt_editmodeon
  1433: 003d7be8    16 OBJECT  LOCAL  DEFAULT    4 nt_editmodeoff
  1434: 003d7bf8    16 OBJECT  LOCAL  DEFAULT    4 nt_nextpage
  1435: 0026bce8   976 FUNC    LOCAL  DEFAULT    1 draw_neattext
  1436: 0026c0b8    72 FUNC    LOCAL  DEFAULT    1 exitDialogs
  1437: 01f48138     0 NOTYPE  LOCAL  DEFAULT   10 pointersave.217
  1438: 0026c4a0   172 FUNC    LOCAL  DEFAULT    1 preloadGunSet
  1439: 01f48168     0 NOTYPE  LOCAL  DEFAULT   10 padinfo
  1440: 0026c788   288 FUNC    LOCAL  DEFAULT    1 mm_makepadinfo
  1441: 0045e5ec     0 NOTYPE  LOCAL  DEFAULT    9 numpadinfo
  1442: 0026c8a8   160 FUNC    LOCAL  DEFAULT    1 MM_GetItemIcon
  1443: 0026c948   132 FUNC    LOCAL  DEFAULT    1 MM_GetItemScale
  1444: 0026cb10   156 FUNC    LOCAL  DEFAULT    1 zoomviewWindowTick
  1445: 003d7c08     0 OBJECT  LOCAL  DEFAULT    4 sizetodist.257
  1446: 0026d1a8   580 FUNC    LOCAL  DEFAULT    1 findHighlightPad
  1447: 0026d720   628 FUNC    LOCAL  DEFAULT    1 rotate3dView
  1448: 0045e5f0     0 NOTYPE  LOCAL  DEFAULT    9 tilerotyinc
  1449: 0045e5f4     0 NOTYPE  LOCAL  DEFAULT    9 lastrotydir
  1450: 0026d998   772 FUNC    LOCAL  DEFAULT    1 draw_colourwheel
  1451: 0026dca0   528 FUNC    LOCAL  DEFAULT    1 draw_colourslide
  1452: 01f48668     0 NOTYPE  LOCAL  DEFAULT   10 editcolour
  1453: 0026deb0   544 FUNC    LOCAL  DEFAULT    1 makecolourdialog
  1454: 0026e0d0    32 FUNC    LOCAL  DEFAULT    1 mapmakercolour_pageDraw
  1455: 0026e0f0  1020 FUNC    LOCAL  DEFAULT    1 mapmakercolour_pageTick
  1456: 003d7c18    20 OBJECT  LOCAL  DEFAULT    4 mapmakercolour_page
  1457: 0026e4f0   820 FUNC    LOCAL  DEFAULT    1 draw_selectbrick
  1458: 0026e828   528 FUNC    LOCAL  DEFAULT    1 draw_selectitem
  1459: 0026ea38   356 FUNC    LOCAL  DEFAULT    1 draw_colourbox
  1460: 0026eba0   284 FUNC    LOCAL  DEFAULT    1 draw_lightphase
  1461: 0026ecc0    92 FUNC    LOCAL  DEFAULT    1 draw_lightmisc
  1462: 0026ed20   808 FUNC    LOCAL  DEFAULT    1 draw_patrolbar
  1463: 0026f048    72 FUNC    LOCAL  DEFAULT    1 draw_patrolmodebox
  1464: 0026f090  2548 FUNC    LOCAL  DEFAULT    1 makedialog
  1465: 0045e5e4     0 NOTYPE  LOCAL  DEFAULT    9 firsttile
  1466: 0045e5e8     0 NOTYPE  LOCAL  DEFAULT    9 firstitem
  1467: 0026fa88   616 FUNC    LOCAL  DEFAULT    1 mapmakermain_pageDraw
  1468: 0026fcf0   224 FUNC    LOCAL  DEFAULT    1 mapmakermain_pageDrawAfter
  1469: 0026fdd0    32 FUNC    LOCAL  DEFAULT    1 cycleTilePage
  1470: 0026fdf0    32 FUNC    LOCAL  DEFAULT    1 cycleItemPage
  1471: 0026fe10  2908 FUNC    LOCAL  DEFAULT    1 mapmakermain_pageTick
  1472: 003d7c30    20 OBJECT  LOCAL  DEFAULT    4 mapmakermain_page
  1473: 002709f0   556 FUNC    LOCAL  DEFAULT    1 zoomtile_pageDraw
  1474: 00270c20   356 FUNC    LOCAL  DEFAULT    1 zoomtile_pageTick
  1475: 00270fa8     0 NOTYPE  LOCAL  DEFAULT    1 gcc2_compiled.
  1476: 00270fa8     0 NOTYPE  LOCAL  DEFAULT    1 __gnu_compiled_c
  1477: 003d7e90    48 OBJECT  LOCAL  DEFAULT    4 d_info
  1478: 003d7ec0    24 OBJECT  LOCAL  DEFAULT    4 starttiles
  1479: 003d7ed8    72 OBJECT  LOCAL  DEFAULT    4 roomtiles
  1480: 00270fa8   600 FUNC    LOCAL  DEFAULT    1 shootroute
  1481: 01f48678     0 NOTYPE  LOCAL  DEFAULT   10 maptinfo
  1482: 0045e5f8     0 NOTYPE  LOCAL  DEFAULT    9 numbranches
  1483: 01f488b8     0 NOTYPE  LOCAL  DEFAULT   10 branches
  1484: 00271200   164 FUNC    LOCAL  DEFAULT    1 crossroad
  1485: 002712a8   216 FUNC    LOCAL  DEFAULT    1 getcoord
  1486: 00271380  1928 FUNC    LOCAL  DEFAULT    1 connectroutes
  1487: 00271b08   576 FUNC    LOCAL  DEFAULT    1 checkPlacement
  1488: 00271d48   248 FUNC    LOCAL  DEFAULT    1 placeTile
  1489: 00271e40   872 FUNC    LOCAL  DEFAULT    1 mapcreate
  1490: 002721a8   240 FUNC    LOCAL  DEFAULT    1 mapconvert
  1491: 003d7f20    16 OBJECT  LOCAL  DEFAULT    4 xinc
  1492: 003d7f30    16 OBJECT  LOCAL  DEFAULT    4 yinc
  1493: 00272298   760 FUNC    LOCAL  DEFAULT    1 mazecreate
  1494: 00272590   716 FUNC    LOCAL  DEFAULT    1 mazeconvert
  1495: 002729b0     0 NOTYPE  LOCAL  DEFAULT    1 gcc2_compiled.
  1496: 002729b0     0 NOTYPE  LOCAL  DEFAULT    1 __gnu_compiled_c
  1497: 003d7f40    80 OBJECT  LOCAL  DEFAULT    4 builtinmaps
  1498: 00273018     0 NOTYPE  LOCAL  DEFAULT    1 gcc2_compiled.
  1499: 00273018     0 NOTYPE  LOCAL  DEFAULT    1 __gnu_compiled_c
  1500: 00273018     0 NOTYPE  LOCAL  DEFAULT    1 gcc2_compiled.
  1501: 00273018     0 NOTYPE  LOCAL  DEFAULT    1 __gnu_compiled_c
  1502: 00273018     0 NOTYPE  LOCAL  DEFAULT    1 gcc2_compiled.
  1503: 00273018     0 NOTYPE  LOCAL  DEFAULT    1 __gnu_compiled_c
  1504: 0045c750     4 OBJECT  LOCAL  DEFAULT    8 portaldata
  1505: 0045c758     4 OBJECT  LOCAL  DEFAULT    8 bgGetRoomsFirstTick
  1506: 0045c75c     4 OBJECT  LOCAL  DEFAULT    8 leveltextures
  1507: 0045c760     4 OBJECT  LOCAL  DEFAULT    8 levelrooms
  1508: 0045c764     4 OBJECT  LOCAL  DEFAULT    8 levelportals
  1509: 0045c768     4 OBJECT  LOCAL  DEFAULT    8 levelvolumes
  1510: 0045e5fc     0 NOTYPE  LOCAL  DEFAULT    9 roomstack
  1511: 002753d0  2092 FUNC    LOCAL  DEFAULT    1 bgRoomInitBB
  1512: 00275c00   328 FUNC    LOCAL  DEFAULT    1 bgPortalInitBB
  1513: 00273390   144 FUNC    LOCAL  DEFAULT    1 bgVolumeTransform
  1514: 00273420    64 FUNC    LOCAL  DEFAULT    1 bgWeatherTransform
  1515: 00273460   504 FUNC    LOCAL  DEFAULT    1 bgRoombbTransform
  1516: 00273658   144 FUNC    LOCAL  DEFAULT    1 bgPortalTransform
  1517: 002736e8  1120 FUNC    LOCAL  DEFAULT    1 bgObBoundsTransform
  1518: 01f49088     0 NOTYPE  LOCAL  DEFAULT   10 numeachtile
  1519: 01f48ef8     0 NOTYPE  LOCAL  DEFAULT   10 roomseals
  1520: 002742a0  4116 FUNC    LOCAL  DEFAULT    1 bgTileLoadLevel
  1521: 002752b8   276 FUNC    LOCAL  DEFAULT    1 bgIsFloorWithinWeatherBounds
  1522: 01f48eb8     0 NOTYPE  LOCAL  DEFAULT   10 bgfilename.297
  1523: 00276198   192 FUNC    LOCAL  DEFAULT    1 bgCreateRoomProps
  1524: 01f49100     0 NOTYPE  LOCAL  DEFAULT   10 port_numrooms
  1525: 01f49178     0 NOTYPE  LOCAL  DEFAULT   10 port_levelrooms
  1526: 00277850   188 FUNC    LOCAL  DEFAULT    1 bgPortalCalcInit
  1527: 002779d0   104 FUNC    LOCAL  DEFAULT    1 bgGetPortalFromRooms
  1528: 00277a78   140 FUNC    LOCAL  DEFAULT    1 bgPortalBackFaceTest
  1529: 00277b08   396 FUNC    LOCAL  DEFAULT    1 bgPortalCalcBackFace
  1530: 00277c98   428 FUNC    LOCAL  DEFAULT    1 bgPortalCalcRoomDepth
  1531: 00277e48   660 FUNC    LOCAL  DEFAULT    1 bgRoomCalcClip
  1532: 002780e0   232 FUNC    LOCAL  DEFAULT    1 bgPortalCalcOutCode
  1533: 0045e600     0 NOTYPE  LOCAL  DEFAULT    9 leftfrac
  1534: 0045e604     0 NOTYPE  LOCAL  DEFAULT    9 rightfrac
  1535: 0045e608     0 NOTYPE  LOCAL  DEFAULT    9 topfrac
  1536: 0045e60c     0 NOTYPE  LOCAL  DEFAULT    9 bottomfrac
  1537: 002781c8   484 FUNC    LOCAL  DEFAULT    1 bgPortalPlaneClip
  1538: 0045e614     0 NOTYPE  LOCAL  DEFAULT    9 freepointindex
  1539: 0045e610     0 NOTYPE  LOCAL  DEFAULT    9 tpd
  1540: 002783b0  1448 FUNC    LOCAL  DEFAULT    1 bgPortalCalcPos
  1541: 00278a88     8 FUNC    LOCAL  DEFAULT    1 bgPortalGfxRoom
  1542: 00278a98     8 FUNC    LOCAL  DEFAULT    1 bgPortalRectGfxRoom
  1543: 00278ab0     8 FUNC    LOCAL  DEFAULT    1 bgFloorGfxRoom
  1544: 00278ac0     8 FUNC    LOCAL  DEFAULT    1 bgWallGfxRoom
  1545: 00279a7c     0 NOTYPE  LOCAL  DEFAULT    1 gcc2_compiled.
  1546: 00279a7c     0 NOTYPE  LOCAL  DEFAULT    1 __gnu_compiled_c
  1547: 00279a80     0 NOTYPE  LOCAL  DEFAULT    1 gcc2_compiled.
  1548: 00279a80     0 NOTYPE  LOCAL  DEFAULT    1 __gnu_compiled_c
  1549: 003db8c0  1728 OBJECT  LOCAL  DEFAULT    4 vifdata_loadst
  1550: 003dbf80  1728 OBJECT  LOCAL  DEFAULT    4 vifdata_loadrgba
  1551: 0045c808     4 OBJECT  LOCAL  DEFAULT    8 max_instances
  1552: 0045c80c     4 OBJECT  LOCAL  DEFAULT    8 obinstances
  1553: 0045c810     4 OBJECT  LOCAL  DEFAULT    8 levelgfxpointers
  1554: 0045c814     4 OBJECT  LOCAL  DEFAULT    8 numgfxpointers
  1555: 0045c818     4 OBJECT  LOCAL  DEFAULT    8 numbglights
  1556: 01f4aa60     0 NOTYPE  LOCAL  DEFAULT   10 bglights
  1557: 0045e618     0 NOTYPE  LOCAL  DEFAULT    9 CanAddLight
  1558: 00279dc8   328 FUNC    LOCAL  DEFAULT    1 bglightAdd
  1559: 01f4a8f0     0 NOTYPE  LOCAL  DEFAULT   10 LightTest.276
  1560: 0027a0b8  1624 FUNC    LOCAL  DEFAULT    1 bglightGet
  1561: 0027a710   700 FUNC    LOCAL  DEFAULT    1 obinstCalcAmbientLight
  1562: 01f4aa28     0 NOTYPE  LOCAL  DEFAULT   10 MuzzleFlash.283
  1563: 0027a9d0   384 FUNC    LOCAL  DEFAULT    1 bgBulletGetClosest
  1564: 0045c828     4 OBJECT  LOCAL  DEFAULT    8 doclip
  1565: 003dcd00    16 OBJECT  LOCAL  DEFAULT    4 tbuffers
  1566: 0027c730  3008 FUNC    LOCAL  DEFAULT    1 partPrecalcDmaData
  1567: 0027d878   224 FUNC    LOCAL  DEFAULT    1 partSetTextureOffset
  1568: 0027d990  1440 FUNC    LOCAL  DEFAULT    1 partTransform
  1569: 0027df90   396 FUNC    LOCAL  DEFAULT    1 partColour
  1570: 0027e510   544 FUNC    LOCAL  DEFAULT    1 obBindSkeleton
  1571: 002825b0   928 FUNC    LOCAL  DEFAULT    1 relocateParts
  1572: 00282428   388 FUNC    LOCAL  DEFAULT    1 getBoneMatrixNum
  1573: 0027f0e8   120 FUNC    LOCAL  DEFAULT    1 partGfx
  1574: 0027f160 12328 FUNC    LOCAL  DEFAULT    1 partGfxCore
  1575: 00282950   280 FUNC    LOCAL  DEFAULT    1 matrixAlign
  1576: 00282a68   148 FUNC    LOCAL  DEFAULT    1 partRelocate
  1577: 00282b00  1060 FUNC    LOCAL  DEFAULT    1 transformPart
  1578: 01f4cfe0     0 NOTYPE  LOCAL  DEFAULT   10 s_LastHitInfo
  1579: 01f4cff8     0 NOTYPE  LOCAL  DEFAULT   10 s_PossibleLastHitInfo
  1580: 0045c898     4 OBJECT  LOCAL  DEFAULT    8 totalcycles
  1581: 0045c89c     4 OBJECT  LOCAL  DEFAULT    8 cycles
  1582: 0045c8a0     4 OBJECT  LOCAL  DEFAULT    8 totaltests
  1583: 0045c8a4     4 OBJECT  LOCAL  DEFAULT    8 tests
  1584: 00284680     0 NOTYPE  LOCAL  DEFAULT    1 gcc2_compiled.
  1585: 00284680     0 NOTYPE  LOCAL  DEFAULT    1 __gnu_compiled_c
  1586: 003dce60    16 OBJECT  LOCAL  DEFAULT    4 vif_select_cs_ucode
  1587: 003dce70    16 OBJECT  LOCAL  DEFAULT    4 vif_select_normal_ucode
  1588: 003dce80  1152 OBJECT  LOCAL  DEFAULT    4 vifdata_giftags
  1589: 00284b18  1140 FUNC    LOCAL  DEFAULT    1 cs_partGfx
  1590: 0045c8c0     4 OBJECT  LOCAL  DEFAULT    8 csMusicStart
  1591: 0045c8c4     4 OBJECT  LOCAL  DEFAULT    8 cs
  1592: 0045e61c     0 NOTYPE  LOCAL  DEFAULT    9 firsttime.243
  1593: 00285bbc     0 NOTYPE  LOCAL  DEFAULT    1 gcc2_compiled.
  1594: 00285bbc     0 NOTYPE  LOCAL  DEFAULT    1 __gnu_compiled_c
  1595: 00285bc0     0 NOTYPE  LOCAL  DEFAULT    1 gcc2_compiled.
  1596: 00285bc0     0 NOTYPE  LOCAL  DEFAULT    1 __gnu_compiled_c
  1597: 01f4d010     0 NOTYPE  LOCAL  DEFAULT   10 padfileinname
  1598: 00285c50    60 FUNC    LOCAL  DEFAULT    1 padFileOutName
  1599: 01f4d050     0 NOTYPE  LOCAL  DEFAULT   10 padfileoutname
  1600: 0045e620     0 NOTYPE  LOCAL  DEFAULT    9 numactivepads
  1601: 0045e624     0 NOTYPE  LOCAL  DEFAULT    9 numactiveintlinks
  1602: 0045e628     0 NOTYPE  LOCAL  DEFAULT    9 numactivehalllinks
  1603: 00287288   408 FUNC    LOCAL  DEFAULT    1 padLinkTileSetPads
  1604: 002878f0  1144 FUNC    LOCAL  DEFAULT    1 padLoad
  1605: 00287d68   256 FUNC    LOCAL  DEFAULT    1 padSetRoomNums
  1606: 00286210     8 FUNC    LOCAL  DEFAULT    1 padDrawLineGfx
  1607: 00286218     8 FUNC    LOCAL  DEFAULT    1 padOnePlacementLinkGfx
  1608: 00286220     8 FUNC    LOCAL  DEFAULT    1 padOneLinkGfx
  1609: 00286228     8 FUNC    LOCAL  DEFAULT    1 printpadinfo
  1610: 00286230   260 FUNC    LOCAL  DEFAULT    1 generatepad
  1611: 00286338   364 FUNC    LOCAL  DEFAULT    1 createpad
  1612: 0045e62c     0 NOTYPE  LOCAL  DEFAULT    9 numactiveplacementpads
  1613: 002864a8   100 FUNC    LOCAL  DEFAULT    1 deletelink
  1614: 00286510   200 FUNC    LOCAL  DEFAULT    1 deletepad
  1615: 002865d8    36 FUNC    LOCAL  DEFAULT    1 deleteplacementpad
  1616: 00286600   136 FUNC    LOCAL  DEFAULT    1 newlink
  1617: 00287000   248 FUNC    LOCAL  DEFAULT    1 padNumFromPtr
  1618: 00287148   316 FUNC    LOCAL  DEFAULT    1 findTwinPlugPad
  1619: 00289100   132 FUNC    LOCAL  DEFAULT    1 r_calcestcost
  1620: 00288698    84 FUNC    LOCAL  DEFAULT    1 hr_initroutes
  1621: 01f4d090     0 NOTYPE  LOCAL  DEFAULT   10 hr_routes
  1622: 0045e638     0 NOTYPE  LOCAL  DEFAULT    9 hr_closedlist
  1623: 0045e630     0 NOTYPE  LOCAL  DEFAULT    9 hr_openlist
  1624: 0045e640     0 NOTYPE  LOCAL  DEFAULT    9 hr_freelist
  1625: 002886f0   308 FUNC    LOCAL  DEFAULT    1 hr_addroute
  1626: 002888c8   248 FUNC    LOCAL  DEFAULT    1 hr_deleteroute
  1627: 002889c0   132 FUNC    LOCAL  DEFAULT    1 hr_calcestcost
  1628: 00288a48    88 FUNC    LOCAL  DEFAULT    1 hr_calclinkcost
  1629: 00288aa0   576 FUNC    LOCAL  DEFAULT    1 hr_addnewroutes
  1630: 0045e644     0 NOTYPE  LOCAL  DEFAULT    9 hr_destpadnum
  1631: 0045e648     0 NOTYPE  LOCAL  DEFAULT    9 hr_desthallnum
  1632: 00288e38    84 FUNC    LOCAL  DEFAULT    1 r_initroutes
  1633: 01f50f10     0 NOTYPE  LOCAL  DEFAULT   10 r_routes
  1634: 0045e658     0 NOTYPE  LOCAL  DEFAULT    9 r_closedlist
  1635: 0045e650     0 NOTYPE  LOCAL  DEFAULT    9 r_openlist
  1636: 0045e660     0 NOTYPE  LOCAL  DEFAULT    9 r_freelist
  1637: 00288e90   308 FUNC    LOCAL  DEFAULT    1 r_addroute
  1638: 00289008   248 FUNC    LOCAL  DEFAULT    1 r_deleteroute
  1639: 00289188    84 FUNC    LOCAL  DEFAULT    1 r_calclinkcost
  1640: 002891e0   560 FUNC    LOCAL  DEFAULT    1 r_addnewroutes
  1641: 0045e664     0 NOTYPE  LOCAL  DEFAULT    9 r_destpadnum
  1642: 00289d68     0 NOTYPE  LOCAL  DEFAULT    1 gcc2_compiled.
